time (Julian Date),adjusted_flux (solar flux unit (SFU))
2456392.197,146.8
2456392.322,147.0
2456392.447,146.6
2456393.197,145.5
2456393.322,148.6
2456393.447,144.7
2456394.197,139.4
2456394.322,137.8
2456394.447,140.8
2456395.197,141.2
2456395.322,138.6
2456395.447,133.2
2456396.197,123.2
2456396.322,125.8
2456396.447,122.1
2456397.197,117.5
2456397.322,117.5
2456397.447,114.6
2456398.197,114.7
2456398.322,114.1
2456398.447,114.2
2456399.197,117.2
2456399.322,114.1
2456399.447,117.5
2456400.322,109.0
2456400.447,107.1
2456401.197,99.3
2456401.322,105.9
2456401.447,99.2
2456402.197,99.9
2456402.322,100.3
2456402.447,101.2
2456403.197,105.6
2456403.322,105.9
2456403.447,108.9
2456404.197,112.3
2456404.322,110.5
2456404.447,106.3
2456405.197,113.7
2456405.322,114.1
2456405.447,118.0
2456406.197,114.2
2456406.322,118.8
2456406.447,116.8
2456407.197,117.8
2456407.322,116.1
2456407.447,117.8
2456408.197,120.0
2456408.322,120.7
2456408.447,121.3
2456409.197,124.3
2456409.322,123.5
2456409.447,130.4
2456410.197,131.2
2456410.322,128.8
2456410.447,129.3
2456411.197,130.4
2456411.322,133.5
2456411.447,133.9
2456412.197,140.2
2456412.322,144.5
2456412.447,145.8
2456413.197,155.0
2456413.322,156.7
2456413.447,155.7
2456414.197,162.9
2456414.322,161.7
2456414.447,156.0
2456415.197,150.9
2456415.322,151.8
2456415.447,152.1
2456416.197,164.5
2456416.322,150.4
2456416.447,148.9
2456417.197,147.8
2456417.322,144.1
2456417.447,142.4
2456418.197,140.2
2456418.322,139.5
2456418.447,138.6
2456419.197,134.0
2456419.322,133.0
2456419.447,132.5
2456420.197,130.3
2456420.322,131.1
2456420.447,131.5
2456421.197,122.7
2456421.322,129.3
2456421.447,128.7
2456422.197,130.4
2456422.322,130.9
2456422.447,130.5
2456423.197,130.5
2456423.322,127.3
2456423.447,126.8
2456424.197,132.9
2456424.322,139.4
2456424.447,138.3
2456425.197,146.3
2456425.322,150.4
2456425.447,153.3
2456426.197,160.4
2456426.322,153.5
2456426.447,154.5
2456427.197,151.4
2456427.322,151.1
2456427.447,151.0
2456428.197,144.9
2456428.322,148.8
2456428.447,152.0
2456429.197,148.9
2456429.322,148.0
2456429.447,147.7
2456430.197,141.1
2456430.322,139.6
2456430.447,138.8
2456431.197,135.9
2456431.322,135.2
2456431.447,136.4
2456432.197,136.0
2456432.322,138.5
2456432.447,139.3
2456433.197,137.4
2456433.322,135.2
2456433.447,134.1
2456434.197,129.6
2456434.322,128.4
2456434.447,130.0
2456435.197,144.2
2456435.322,136.7
2456435.447,135.3
2456436.197,139.8
2456436.322,137.9
2456436.447,135.6
2456437.197,131.8
2456437.322,130.6
2456437.447,128.6
2456438.197,125.6
2456438.322,124.5
2456438.447,123.5
2456439.197,122.0
2456439.322,123.2
2456439.447,123.2
2456440.197,113.2
2456440.322,113.1
2456440.447,111.5
2456441.197,108.4
2456441.322,107.6
2456441.447,108.7
2456442.197,108.4
2456442.322,109.8
2456442.447,109.7
2456443.197,108.0
2456443.322,106.9
2456443.447,105.4
2456444.197,102.2
2456444.322,104.7
2456444.447,103.4
2456445.197,107.7
2456445.322,108.8
2456445.447,109.2
2456446.197,110.8
2456446.322,114.1
2456446.447,114.9
2456447.197,116.5
2456447.322,115.0
2456447.447,114.2
2456448.197,112.6
2456448.322,113.1
2456448.447,112.7
2456449.197,115.3
2456449.322,112.1
2456449.447,112.3
2456450.197,112.2
2456450.322,112.3
2456450.447,113.4
2456451.197,112.6
2456451.322,113.1
2456451.447,136.8
2456452.197,105.4
2456452.322,106.3
2456452.447,106.2
2456453.197,99.5
2456453.322,99.0
2456453.447,98.4
2456454.197,96.7
2456454.322,96.2
2456454.447,95.2
2456455.197,93.3
2456455.322,92.3
2456455.447,92.7
2456456.197,95.5
2456456.322,96.2
2456456.447,96.3
2456457.197,100.9
2456457.322,102.0
2456457.447,103.1
2456458.197,110.0
2456458.322,112.6
2456458.447,113.6
2456459.197,114.2
2456459.322,114.5
2456459.447,116.9
2456460.197,118.2
2456460.322,119.7
2456460.447,120.6
2456461.197,127.6
2456461.322,127.8
2456461.447,128.5
2456462.197,131.5
2456462.322,128.8
2456462.447,130.0
2456463.197,128.9
2456463.322,127.4
2456463.447,125.7
2456464.197,130.5
2456464.322,130.5
2456464.447,132.1
2456465.197,136.3
2456465.322,137.6
2456465.447,141.1
2456466.197,136.9
2456466.322,134.2
2456466.447,134.1
2456467.197,131.1
2456467.322,132.4
2456467.447,132.5
2456468.197,127.9
2456468.322,124.6
2456468.447,122.6
2456469.197,118.1
2456469.322,112.9
2456469.447,116.9
2456470.197,109.4
2456470.322,110.1
2456470.447,110.2
2456471.197,104.7
2456471.322,102.9
2456471.447,105.2
2456472.197,106.5
2456472.322,104.3
2456472.447,103.5
2456473.197,104.0
2456473.322,103.6
2456473.447,103.8
2456474.197,105.7
2456474.322,106.3
2456474.447,108.8
2456475.197,109.8
2456475.322,111.4
2456475.447,116.8
2456476.197,117.8
2456476.322,118.1
2456476.447,119.0
2456477.197,125.5
2456477.322,128.7
2456477.447,128.3
2456478.197,137.4
2456478.322,142.3
2456478.447,137.2
2456479.197,138.8
2456479.322,145.6
2456479.447,139.1
2456480.197,136.1
2456480.322,138.7
2456480.447,135.4
2456481.197,131.8
2456481.322,129.8
2456481.447,134.7
2456482.197,129.7
2456482.322,123.3
2456482.447,127.9
2456483.197,126.6
2456483.322,124.0
2456483.447,124.9
2456484.197,121.6
2456484.322,121.9
2456484.447,120.0
2456485.197,121.0
2456485.322,117.1
2456485.447,118.9
2456486.197,117.7
2456486.322,121.6
2456486.447,120.4
2456487.197,118.0
2456487.322,117.8
2456487.447,116.5
2456488.197,116.4
2456488.322,116.7
2456488.447,116.4
2456489.197,121.2
2456489.322,117.9
2456489.447,118.7
2456490.197,118.6
2456490.322,117.6
2456490.447,117.1
2456491.197,113.7
2456491.322,114.9
2456491.447,115.9
2456492.197,115.6
2456492.322,118.6
2456492.447,117.0
2456493.197,118.1
2456493.322,117.3
2456493.447,118.0
2456494.197,117.0
2456494.322,116.1
2456494.447,115.8
2456495.197,114.2
2456495.322,112.9
2456495.447,114.8
2456496.197,110.8
2456496.322,113.4
2456496.447,110.7
2456497.197,109.7
2456497.322,110.1
2456497.447,110.8
2456498.197,109.7
2456498.322,111.0
2456498.447,112.4
2456499.197,109.6
2456499.322,110.3
2456499.447,111.5
2456500.197,108.1
2456500.322,112.9
2456500.447,112.9
2456501.197,112.7
2456501.322,111.3
2456501.447,113.6
2456502.197,112.9
2456502.322,112.7
2456502.447,115.4
2456503.197,118.2
2456503.322,115.6
2456503.447,115.1
2456504.197,117.8
2456504.322,116.5
2456504.447,117.6
2456505.197,114.5
2456505.322,112.0
2456505.447,112.7
2456506.197,115.3
2456506.322,115.4
2456506.447,115.3
2456507.197,116.2
2456507.322,116.2
2456507.447,115.6
2456508.197,111.5
2456508.322,110.5
2456508.447,111.2
2456509.197,108.4
2456509.322,107.9
2456509.447,108.9
2456510.197,107.3
2456510.322,107.3
2456510.447,107.3
2456511.197,107.2
2456511.322,106.8
2456511.447,107.0
2456512.197,106.9
2456512.322,108.5
2456512.447,107.5
2456513.197,106.1
2456513.322,107.3
2456513.447,107.0
2456514.197,106.0
2456514.322,106.5
2456514.447,106.4
2456515.197,106.0
2456515.322,105.3
2456515.447,105.9
2456516.197,112.6
2456516.322,113.4
2456516.447,114.0
2456517.197,114.8
2456517.322,117.2
2456517.447,118.7
2456518.197,124.0
2456518.322,125.1
2456518.447,125.4
2456519.197,127.3
2456519.322,128.5
2456519.447,122.5
2456520.197,125.3
2456520.322,125.8
2456520.447,127.2
2456521.197,124.0
2456521.322,122.9
2456521.447,123.7
2456522.197,126.3
2456522.322,153.4
2456522.447,132.2
2456523.197,127.2
2456523.322,129.2
2456523.447,132.0
2456524.197,129.5
2456524.322,131.4
2456524.447,132.6
2456525.197,137.2
2456525.322,134.6
2456525.447,132.9
2456526.197,135.3
2456526.322,133.4
2456526.447,131.4
2456527.197,134.9
2456527.322,134.5
2456527.447,132.8
2456528.197,130.0
2456528.322,126.8
2456528.447,126.2
2456529.197,119.3
2456529.322,119.9
2456529.447,119.2
2456530.197,114.3
2456530.322,115.0
2456530.447,115.2
2456531.197,114.0
2456531.322,113.5
2456531.447,113.3
2456532.197,113.0
2456532.322,111.9
2456532.447,111.2
2456533.197,110.8
2456533.322,110.3
2456533.447,110.0
2456534.197,112.1
2456534.322,111.0
2456534.447,108.7
2456535.197,109.8
2456535.322,109.5
2456535.447,110.8
2456536.197,107.8
2456536.322,109.5
2456536.447,109.7
2456537.197,107.1
2456537.322,105.6
2456537.447,106.7
2456538.197,108.4
2456538.322,107.5
2456538.447,108.0
2456539.197,107.4
2456539.322,107.9
2456539.447,109.9
2456540.197,108.5
2456540.322,111.1
2456540.447,111.5
2456541.197,111.8
2456541.322,111.9
2456541.447,111.6
2456542.197,105.2
2456542.322,102.9
2456542.447,103.3
2456543.197,100.8
2456543.322,100.0
2456543.447,100.2
2456544.197,97.6
2456544.322,97.1
2456544.447,97.4
2456545.197,96.0
2456545.322,95.6
2456545.447,95.3
2456546.197,96.9
2456546.322,96.2
2456546.447,95.6
2456547.197,94.0
2456547.322,94.1
2456547.447,93.7
2456548.197,93.6
2456548.322,94.1
2456548.447,93.4
2456549.197,93.3
2456549.322,92.7
2456549.447,92.8
2456550.197,93.1
2456550.322,93.6
2456550.447,93.1
2456551.197,93.4
2456551.322,93.8
2456551.447,93.9
2456552.197,95.3
2456552.322,95.5
2456552.447,96.7
2456553.197,99.6
2456553.322,99.7
2456553.447,99.2
2456554.197,103.2
2456554.322,105.1
2456554.447,105.7
2456555.197,108.9
2456555.322,108.9
2456555.447,109.0
2456556.197,109.7
2456556.322,110.0
2456556.447,110.8
2456557.197,111.2
2456557.322,111.2
2456557.447,110.2
2456558.197,111.4
2456558.322,111.9
2456558.447,111.7
2456559.197,108.7
2456559.322,108.5
2456559.447,108.8
2456560.197,109.4
2456560.322,110.9
2456560.447,113.7
2456561.197,111.5
2456561.322,111.7
2456561.447,113.6
2456562.197,111.0
2456562.322,110.5
2456562.447,110.5
2456563.197,107.6
2456563.322,108.3
2456563.447,108.8
2456564.197,106.8
2456564.322,106.0
2456564.447,104.8
2456565.197,104.6
2456565.322,103.4
2456565.447,114.7
2456566.197,104.8
2456566.322,105.2
2456566.447,105.6
2456567.197,106.1
2456567.322,107.0
2456567.447,107.6
2456568.197,107.3
2456568.322,108.3
2456568.447,112.7
2456569.197,111.0
2456569.322,113.9
2456569.447,111.0
2456570.197,109.2
2456570.322,109.2
2456570.447,108.1
2456571.197,107.1
2456571.322,105.9
2456571.447,105.9
2456572.197,107.3
2456572.322,106.5
2456572.447,107.6
2456573.197,113.7
2456573.322,111.8
2456573.447,110.8
2456574.197,114.5
2456574.322,111.7
2456574.447,114.9
2456575.197,113.3
2456575.322,113.1
2456575.447,115.5
2456576.197,120.9
2456576.322,120.3
2456576.447,122.6
2456577.197,127.2
2456577.322,128.5
2456577.447,128.0
2456578.197,129.0
2456578.322,127.3
2456578.447,131.0
2456579.197,129.4
2456579.322,128.6
2456579.447,127.7
2456580.197,126.1
2456580.322,124.3
2456580.447,129.9
2456581.197,129.9
2456581.322,124.5
2456581.447,123.3
2456582.197,128.5
2456582.322,127.2
2456582.447,129.4
2456583.197,136.4
2456583.322,135.1
2456583.447,136.1
2456584.197,139.7
2456584.322,138.8
2456584.447,138.1
2456585.197,132.5
2456585.322,131.6
2456585.447,132.6
2456586.197,133.9
2456586.322,132.2
2456586.447,132.1
2456587.197,135.7
2456587.322,134.5
2456587.447,136.6
2456588.197,141.6
2456588.322,144.8
2456588.447,145.5
2456589.197,151.2
2456589.322,151.1
2456589.447,154.6
2456590.197,162.2
2456590.322,158.8
2456590.447,159.4
2456591.197,169.4
2456591.322,159.6
2456591.447,158.2
2456592.197,158.2
2456592.322,169.7
2456592.447,158.0
2456593.197,165.6
2456593.322,164.8
2456593.447,163.5
2456594.197,159.7
2456594.322,157.8
2456594.447,157.0
2456595.197,154.4
2456595.322,150.6
2456595.447,151.7
2456596.197,141.4
2456596.322,139.9
2456596.447,139.4
2456597.197,147.2
2456597.322,140.5
2456598.239,140.8
2456598.322,144.2
2456598.406,148.4
2456599.239,138.8
2456599.322,139.4
2456599.406,146.9
2456600.239,139.2
2456600.322,141.1
2456600.406,141.5
2456601.239,146.0
2456601.322,144.9
2456601.406,147.2
2456602.239,137.5
2456602.322,145.9
2456602.406,168.0
2456603.239,152.5
2456603.322,150.8
2456603.406,152.2
2456604.239,145.9
2456604.322,145.3
2456604.406,142.3
2456605.239,144.5
2456605.322,143.3
2456605.406,142.7
2456606.239,145.8
2456606.322,145.2
2456606.406,145.8
2456607.239,148.7
2456607.322,151.1
2456607.406,150.0
2456608.239,159.3
2456608.322,160.4
2456608.406,163.9
2456609.239,162.4
2456609.322,164.0
2456609.406,162.6
2456610.239,167.3
2456610.322,167.4
2456610.406,165.1
2456611.239,173.5
2456611.322,172.0
2456611.406,173.5
2456612.239,175.8
2456612.322,174.0
2456612.406,173.4
2456613.239,175.7
2456613.322,170.6
2456613.406,172.6
2456614.239,174.7
2456614.322,172.9
2456614.406,170.0
2456615.239,161.4
2456615.322,159.5
2456615.406,160.5
2456616.239,147.7
2456616.322,149.3
2456616.406,149.2
2456617.239,150.2
2456617.322,143.5
2456617.406,142.3
2456618.239,138.6
2456618.322,137.8
2456618.406,136.7
2456619.239,140.3
2456619.322,139.2
2456619.406,139.7
2456620.239,137.6
2456620.322,132.2
2456620.406,130.6
2456621.239,126.3
2456621.322,123.9
2456621.406,123.9
2456622.239,116.5
2456622.322,116.0
2456622.406,114.9
2456623.239,112.4
2456623.322,112.4
2456623.406,110.9
2456624.239,124.8
2456624.322,125.6
2456624.406,126.6
2456625.239,127.7
2456625.322,129.3
2456625.406,126.8
2456626.239,123.9
2456626.322,125.0
2456626.406,125.1
2456627.239,127.3
2456627.322,127.6
2456627.406,129.4
2456628.239,125.3
2456628.322,126.9
2456628.406,127.4
2456629.239,127.5
2456629.322,130.0
2456629.406,131.3
2456630.239,131.1
2456630.322,131.9
2456630.406,132.1
2456631.239,133.8
2456631.322,134.0
2456631.406,133.4
2456632.239,152.4
2456632.322,145.3
2456632.406,151.5
2456633.239,146.2
2456633.322,146.1
2456633.406,146.1
2456634.239,153.9
2456634.322,152.3
2456634.406,153.3
2456635.239,158.1
2456635.322,160.6
2456635.406,159.2
2456636.239,162.3
2456636.322,163.1
2456636.406,165.7
2456637.239,167.4
2456637.322,169.9
2456637.406,170.8
2456638.239,164.9
2456638.322,165.6
2456638.406,164.4
2456639.239,158.7
2456639.322,159.8
2456639.406,158.6
2456640.239,160.2
2456640.322,158.1
2456640.406,157.6
2456641.239,155.8
2456641.322,159.0
2456641.406,159.2
2456642.239,151.4
2456642.322,151.3
2456642.406,151.7
2456643.239,150.3
2456643.322,149.4
2456643.406,153.8
2456644.239,154.0
2456644.322,153.9
2456644.406,151.9
2456645.239,152.2
2456645.322,151.1
2456645.406,151.1
2456646.239,149.9
2456646.322,148.5
2456646.406,147.8
2456647.239,147.2
2456647.322,144.4
2456647.406,146.1
2456648.239,140.9
2456648.322,139.5
2456648.406,140.2
2456649.239,133.5
2456649.322,133.4
2456649.406,134.1
2456650.239,132.8
2456650.322,131.6
2456650.406,131.0
2456651.239,124.8
2456651.322,124.1
2456651.406,124.4
2456652.239,119.3
2456652.322,118.7
2456652.406,119.4
2456653.239,121.1
2456653.322,120.6
2456653.406,120.3
2456654.239,125.0
2456654.322,126.3
2456654.406,126.7
2456655.239,130.5
2456655.322,130.1
2456655.406,129.7
2456656.239,131.3
2456656.322,132.5
2456656.406,131.5
2456657.239,138.7
2456657.322,138.2
2456657.406,138.3
2456658.239,140.5
2456658.322,140.5
2456658.406,158.3
2456659.239,152.6
2456659.322,154.3
2456659.406,163.9
2456660.239,155.8
2456660.322,155.2
2456660.406,157.7
2456661.239,169.9
2456661.322,176.3
2456661.406,176.2
2456662.239,206.2
2456662.322,253.3
2456662.406,211.1
2456663.239,203.6
2456663.322,210.3
2456663.406,214.7
2456664.239,197.6
2456664.322,197.2
2456664.406,201.6
2456665.239,572.8
2456665.322,229.3
2456665.406,193.3
2456666.239,188.3
2456666.322,188.2
2456666.406,186.9
2456667.239,177.4
2456667.322,178.1
2456667.406,175.2
2456668.239,168.9
2456668.322,169.4
2456668.406,169.1
2456669.239,161.2
2456669.322,160.7
2456669.406,159.2
2456670.239,151.5
2456670.322,150.2
2456670.406,148.4
2456671.239,140.0
2456671.322,138.7
2456671.406,139.7
2456672.239,134.2
2456672.322,132.6
2456672.406,131.8
2456673.239,123.3
2456673.322,122.1
2456673.406,120.6
2456674.239,116.4
2456674.322,117.1
2456674.406,117.8
2456675.239,120.6
2456675.322,124.7
2456675.406,121.6
2456676.239,123.5
2456676.322,125.5
2456676.406,123.4
2456677.239,123.6
2456677.322,123.4
2456677.406,123.2
2456678.239,134.3
2456678.322,133.0
2456678.406,135.9
2456679.239,144.1
2456679.322,141.4
2456679.406,141.5
2456680.239,139.7
2456680.322,138.9
2456680.406,137.9
2456681.239,133.0
2456681.322,132.1
2456681.406,131.2
2456682.239,131.4
2456682.322,131.3
2456682.406,131.6
2456683.239,130.0
2456683.322,129.1
2456683.406,128.3
2456684.239,132.4
2456684.322,133.7
2456684.406,135.4
2456685.239,134.8
2456685.322,139.6
2456685.406,138.1
2456686.239,149.6
2456686.322,152.5
2456686.406,153.1
2456687.239,154.2
2456687.322,151.8
2456687.406,153.6
2456688.239,162.2
2456688.322,155.8
2456688.406,156.3
2456689.239,164.7
2456689.322,160.9
2456689.406,164.3
2456690.239,170.0
2456690.322,171.6
2456690.406,172.0
2456691.239,187.5
2456691.322,184.4
2456691.406,189.1
2456692.239,180.7
2456692.322,183.0
2456692.406,185.0
2456693.239,192.4
2456693.322,182.9
2456693.406,191.9
2456694.239,188.2
2456694.322,188.1
2456694.406,187.7
2456695.239,185.8
2456695.322,186.1
2456695.406,185.1
2456696.239,173.9
2456696.322,173.2
2456696.406,174.1
2456697.239,163.4
2456697.322,167.2
2456697.406,165.7
2456698.239,166.7
2456698.322,164.6
2456698.406,163.8
2456699.239,158.2
2456699.322,156.8
2456699.406,155.5
2456700.239,167.4
2456700.322,167.8
2456700.406,164.5
2456701.239,162.5
2456701.322,156.1
2456701.406,154.6
2456702.239,160.2
2456702.322,162.5
2456702.406,157.6
2456703.239,144.5
2456703.322,162.5
2456703.406,162.8
2456704.239,155.0
2456704.322,158.1
2456704.406,156.8
2456705.239,150.0
2456705.322,150.2
2456705.406,147.6
2456706.239,151.6
2456706.322,148.9
2456706.406,149.9
2456707.239,148.0
2456707.322,147.9
2456707.406,150.2
2456708.239,153.7
2456708.322,154.2
2456708.406,150.0
2456709.239,151.2
2456709.322,153.0
2456709.406,152.5
2456710.239,153.4
2456710.322,153.4
2456710.406,152.0
2456711.239,159.0
2456711.322,159.7
2456711.406,159.7
2456712.239,164.5
2456712.322,168.2
2456712.406,168.0
2456713.239,166.4
2456713.322,167.2
2456713.406,164.3
2456714.239,169.4
2456714.322,170.4
2456714.406,170.8
2456715.239,179.6
2456715.322,174.7
2456715.406,175.5
2456716.239,172.8
2456716.322,172.4
2456716.406,176.2
2456717.239,165.8
2456717.322,167.5
2456717.406,167.8
2456718.197,165.4
2456718.322,161.6
2456718.447,159.0
2456719.197,164.2
2456719.322,158.5
2456719.447,162.0
2456720.197,163.1
2456720.322,158.3
2456720.447,160.3
2456721.197,153.6
2456721.322,155.4
2456721.447,156.6
2456722.197,148.3
2456722.322,146.7
2456722.447,148.0
2456723.197,146.4
2456723.322,146.5
2456723.447,145.5
2456724.197,145.3
2456724.322,146.0
2456724.447,141.7
2456725.197,139.7
2456725.322,139.5
2456725.447,141.1
2456726.197,143.2
2456726.322,143.8
2456726.447,141.5
2456727.197,150.9
2456727.322,149.5
2456727.447,158.9
2456728.197,161.5
2456728.322,162.5
2456728.447,154.2
2456729.197,148.5
2456729.322,145.8
2456729.447,167.1
2456730.197,142.9
2456730.322,145.9
2456730.447,141.8
2456731.197,142.9
2456731.322,142.1
2456731.447,142.2
2456732.197,140.6
2456732.322,137.5
2456732.447,138.1
2456733.197,136.0
2456733.322,134.2
2456733.447,136.0
2456734.197,136.7
2456734.322,135.1
2456734.447,135.1
2456735.197,140.1
2456735.322,137.0
2456735.447,142.4
2456736.197,144.9
2456736.322,147.9
2456736.447,145.0
2456737.197,150.0
2456737.322,150.1
2456737.447,150.1
2456738.197,150.9
2456738.322,151.4
2456738.447,148.4
2456739.197,155.4
2456739.322,153.8
2456739.447,152.9
2456740.197,155.8
2456740.322,156.0
2456740.447,157.8
2456741.197,157.1
2456741.322,157.7
2456741.447,156.7
2456742.197,152.7
2456742.322,152.0
2456742.447,150.8
2456743.197,152.7
2456743.322,152.5
2456743.447,151.4
2456744.197,147.6
2456744.322,144.2
2456744.447,143.6
2456745.197,145.6
2456745.322,145.9
2456745.447,146.2
2456746.197,144.9
2456746.322,142.3
2456746.447,145.8
2456747.197,148.7
2456747.322,148.1
2456747.447,150.6
2456748.197,155.5
2456748.322,152.1
2456748.447,152.0
2456749.197,151.1
2456749.322,153.1
2456749.447,150.8
2456750.197,161.6
2456750.322,154.6
2456750.447,155.9
2456751.197,152.3
2456751.322,153.0
2456751.447,154.2
2456752.197,157.4
2456752.322,157.0
2456752.447,153.5
2456753.197,145.2
2456753.322,142.3
2456753.447,140.1
2456754.197,138.8
2456754.322,141.2
2456754.447,141.3
2456755.197,140.6
2456755.322,140.2
2456755.447,136.8
2456756.197,130.7
2456756.322,132.4
2456756.447,132.6
2456757.197,130.8
2456757.322,131.0
2456757.447,131.5
2456758.197,136.7
2456758.322,137.3
2456758.447,137.6
2456759.197,138.4
2456759.322,138.2
2456759.447,135.1
2456760.197,137.3
2456760.322,136.5
2456760.447,137.7
2456761.197,136.2
2456761.322,137.9
2456761.447,139.7
2456762.197,149.7
2456762.322,151.2
2456762.447,150.7
2456763.197,161.4
2456763.322,163.0
2456763.447,165.2
2456764.197,174.3
2456764.322,185.2
2456764.447,176.7
2456765.197,179.9
2456765.322,180.3
2456765.447,191.2
2456766.197,173.0
2456766.322,173.7
2456766.447,171.3
2456767.197,172.3
2456767.322,170.8
2456767.447,168.2
2456768.197,162.7
2456768.322,164.1
2456768.447,161.2
2456769.197,152.9
2456769.322,160.4
2456769.447,158.4
2456770.197,151.5
2456770.322,146.3
2456770.447,148.3
2456771.197,137.2
2456771.322,137.6
2456771.447,135.5
2456772.197,131.4
2456772.322,131.6
2456772.447,131.8
2456773.197,126.0
2456773.322,126.2
2456773.447,125.2
2456774.197,122.2
2456774.322,122.3
2456774.447,121.6
2456775.197,119.1
2456775.322,119.6
2456775.447,120.0
2456776.197,121.9
2456776.322,122.5
2456776.447,123.0
2456777.197,122.2
2456777.322,121.8
2456777.447,126.5
2456778.197,124.5
2456778.322,125.5
2456778.447,124.9
2456779.197,125.5
2456779.322,127.7
2456779.447,128.1
2456780.197,136.5
2456780.322,137.6
2456780.447,139.1
2456781.197,136.4
2456781.322,134.8
2456781.447,134.2
2456782.197,134.6
2456782.322,133.7
2456782.447,133.5
2456783.197,137.8
2456783.322,141.5
2456783.447,140.3
2456784.197,140.3
2456784.322,141.3
2456784.447,146.9
2456785.197,147.6
2456785.322,148.6
2456785.447,146.2
2456786.197,152.1
2456786.322,150.8
2456786.447,149.7
2456787.197,152.0
2456787.322,155.2
2456787.447,154.5
2456788.197,156.1
2456788.322,155.1
2456788.447,157.9
2456789.197,164.2
2456789.322,167.7
2456789.447,167.6
2456790.197,163.2
2456790.322,166.3
2456790.447,163.0
2456791.197,160.9
2456791.322,162.7
2456791.447,172.1
2456792.197,170.4
2456792.322,166.7
2456792.447,163.9
2456793.197,155.2
2456793.322,155.5
2456793.447,153.4
2456794.197,141.8
2456794.322,141.8
2456794.447,142.4
2456795.197,136.9
2456795.322,136.6
2456795.447,135.9
2456796.197,132.5
2456796.322,130.4
2456796.447,128.5
2456797.197,119.9
2456797.322,119.7
2456797.447,119.8
2456798.197,120.3
2456798.322,120.1
2456798.447,120.5
2456799.197,116.8
2456799.322,116.7
2456799.447,115.7
2456800.197,114.3
2456800.322,114.1
2456800.447,116.5
2456801.197,118.8
2456801.322,119.2
2456801.447,120.0
2456802.197,121.3
2456802.322,127.7
2456802.447,122.8
2456803.197,118.1
2456803.322,116.0
2456803.447,115.5
2456804.197,113.9
2456804.322,111.1
2456804.447,111.3
2456805.197,108.2
2456805.322,108.7
2456805.447,106.2
2456806.197,102.4
2456806.322,102.1
2456806.447,102.4
2456807.197,103.9
2456807.322,105.5
2456807.447,105.7
2456808.197,104.4
2456808.322,104.4
2456808.447,104.2
2456809.197,107.0
2456809.322,106.6
2456809.447,107.3
2456810.197,105.9
2456810.322,106.2
2456810.447,106.6
2456811.197,107.4
2456811.322,108.3
2456811.447,109.1
2456812.197,110.0
2456812.322,110.1
2456812.447,107.8
2456813.197,105.9
2456813.322,108.5
2456813.447,111.0
2456814.197,113.3
2456814.322,113.8
2456814.447,114.7
2456815.197,129.8
2456815.322,136.9
2456815.447,139.7
2456816.197,140.3
2456816.322,140.8
2456816.447,142.2
2456817.197,150.5
2456817.322,153.1
2456817.447,156.2
2456818.197,165.1
2456818.322,166.1
2456818.447,168.7
2456819.197,171.3
2456819.322,171.3
2456819.447,173.6
2456820.197,173.9
2456820.322,173.6
2456820.447,177.0
2456821.197,179.8
2456821.322,179.9
2456821.447,206.9
2456822.197,161.2
2456822.322,157.5
2456822.447,156.0
2456823.197,147.9
2456823.322,148.0
2456823.447,144.7
2456824.197,140.1
2456824.322,134.3
2456824.447,131.8
2456825.197,121.4
2456825.322,120.5
2456825.447,119.1
2456826.197,114.9
2456826.322,118.0
2456826.447,118.7
2456827.197,115.1
2456827.322,114.4
2456827.447,112.5
2456828.197,108.0
2456828.322,114.7
2456828.447,109.6
2456829.197,106.5
2456829.322,105.5
2456829.447,103.5
2456830.197,103.0
2456830.322,104.5
2456830.447,101.3
2456831.197,99.3
2456831.322,97.3
2456831.447,96.9
2456832.197,96.9
2456832.322,95.6
2456832.447,95.3
2456833.197,96.7
2456833.322,96.6
2456833.447,98.0
2456834.197,100.6
2456834.322,100.2
2456834.447,101.7
2456835.197,103.3
2456835.322,103.3
2456835.447,104.2
2456836.197,107.4
2456836.322,107.6
2456836.447,108.7
2456837.197,116.0
2456837.322,118.4
2456837.447,121.5
2456838.197,127.3
2456838.322,129.9
2456838.447,133.1
2456839.197,142.1
2456839.322,145.2
2456839.447,148.9
2456840.197,158.0
2456840.322,156.9
2456840.447,163.7
2456841.197,170.8
2456841.322,175.1
2456841.447,177.9
2456842.197,183.5
2456842.322,184.1
2456842.447,185.5
2456843.197,195.0
2456843.322,193.9
2456843.447,203.3
2456844.197,201.2
2456844.322,199.4
2456844.447,206.8
2456845.197,207.6
2456845.322,207.7
2456845.447,208.3
2456846.197,207.5
2456846.322,204.5
2456846.447,204.7
2456847.197,214.9
2456847.322,208.1
2456847.447,207.0
2456848.197,199.0
2456848.322,205.0
2456848.447,199.6
2456849.197,184.2
2456849.322,183.3
2456849.447,193.3
2456850.197,172.4
2456850.322,171.8
2456850.447,172.4
2456851.197,153.2
2456851.322,149.9
2456851.447,147.9
2456852.197,133.8
2456852.322,131.0
2456852.447,128.7
2456853.197,115.5
2456853.322,113.0
2456853.447,112.8
2456854.197,105.1
2456854.322,103.9
2456854.447,103.7
2456855.197,96.4
2456855.322,95.1
2456855.447,96.4
2456856.197,91.5
2456856.322,91.5
2456856.447,91.1
2456857.197,92.1
2456857.322,91.4
2456857.447,91.9
2456858.197,88.9
